Epoch	Iteration	Training Time	Validation Time	Training MNLL	Training Count MSE	Validation MNLL	Validation Profile Pearson	Validation Count Pearson	Validation Count MSE	Saved?
22	5200	2.403113842010498	0.6690585613250732	0.0008338604820892215	3.7823833736183587e-06	0.0006188062252476811	0.15119284	-0.015050698	3.2252658002107637e-06	True
23	5400	1.3379733562469482	0.6862208843231201	0.0011367157567292452	3.230869424442062e-06	0.0006181291537359357	0.15296872	-0.03727949	3.4183628940809285e-06	True
24	5600	0.29736900329589844	0.7445764541625977	0.0009258825448341668	6.2803092077956535e-06	0.000619798491243273	0.15467654	-0.02148777	5.137172138347523e-06	False
24	5800	7.316399097442627	0.6952388286590576	0.0009342498378828168	2.9791408451274037e-06	0.0006123780040070415	0.15845232	-0.0057520317	2.894423232646659e-06	True
25	6000	5.653230428695679	0.6804397106170654	0.000912443152628839	2.3463658180844504e-06	0.0006103404448367655	0.1615912	0.02287954	3.588446588764782e-06	True
26	6200	4.59163236618042	0.688295841217041	0.0014156338293105364	2.9267798709042836e-06	0.0006084981723688543	0.16374896	-0.062954396	3.0823327961115865e-06	True
27	6400	6.240023851394653	0.7161073684692383	0.0011101042618975043	4.243735475029098e-06	0.0006077541620470583	0.1656369	0.023457266	1.072986560757272e-05	False
28	6600	2.5318121910095215	0.6900758743286133	0.0009716911590658128	2.6283430543116992e-06	0.0006067085778340697	0.16761094	-0.06786177	3.7895852074143477e-06	True
29	6800	1.40205979347229	0.6810040473937988	0.0007571963360533118	3.5927896533394232e-06	0.0006052228272892535	0.1670277	0.036816232	4.232502760714851e-06	True
30	7000	0.3358919620513916	0.6830837726593018	0.0011318381875753403	4.347142748883925e-06	0.0006080302991904318	0.1648901	-0.043634936	3.316446964163333e-06	False
30	7200	7.355707406997681	0.7323513031005859	0.0009582708589732647	2.1492046471394133e-06	0.0006037151324562728	0.16926578	0.0013161676	2.0301422409829684e-06	True
31	7400	8.793871879577637	0.7332861423492432	0.001061019254848361	2.148540261259768e-06	0.0006037994171492755	0.17019829	0.011331984	2.1755517991550732e-06	False
32	7600	4.825543165206909	0.6805019378662109	0.0009922204772010446	2.722237468333333e-06	0.0006030456279404461	0.17047094	0.002061917	1.861135388026014e-06	True
33	7800	3.686854124069214	0.7156262397766113	0.0009866992477327585	3.2116213333210908e-06	0.0006050500669516623	0.17062755	0.03234019	1.8133823687094264e-06	False
34	8000	2.6393730640411377	0.6941070556640625	0.001213926705531776	3.632846983236959e-06	0.0006020035943947732	0.1711944	0.0003357964	2.342381094422308e-06	True
35	8200	1.5951831340789795	0.748218297958374	0.0008588120108470321	4.238736892148154e-06	0.0006023268797434866	0.17113028	0.03980834	2.3351697109319502e-06	False
36	8400	0.40683889389038086	0.666823148727417	0.0009203327936120331	2.063409056063392e-06	0.0006059699808247387	0.17069055	-0.075884625	6.741679499100428e-06	False
36	8600	7.160863161087036	0.6882050037384033	0.001319143921136856	1.9114770566375228e-06	0.0006010750075802207	0.17245258	0.04067014	1.7693903373583453e-06	True
37	8800	5.849650621414185	0.676433801651001	0.001024206867441535	1.4435504454013426e-06	0.000601687585003674	0.17306814	-0.016704047	2.5915094283845974e-06	False
38	9000	5.035404682159424	3.1873726844787598	0.0011239739833399653	2.256842662973213e-06	0.0006011098739691079	0.17228498	0.045544706	3.810353746303008e-06	False
39	9200	4.012747049331665	0.726771354675293	0.0009351414628326893	1.7304099628745462e-06	0.0006007452611811459	0.17307289	-0.018826216	1.5279347280738875e-06	True
40	9400	2.777904987335205	0.7126665115356445	0.0009622276993468404	1.728233769426879e-06	0.0006000627763569355	0.17410488	0.0056747757	1.5588631185892154e-06	True
41	9600	1.5911734104156494	0.7242293357849121	0.0009180991910398006	1.9913920823455555e-06	0.0006000228459015489	0.17422941	0.007445808	1.3779861092189094e-06	True
42	9800	0.4885084629058838	0.7152574062347412	0.001103101298213005	1.342843461316079e-06	0.000599500781390816	0.17425919	0.05684352	1.301440875067783e-06	True
42	10000	8.662708520889282	0.6971175670623779	0.001082026050426066	1.4001909676153446e-06	0.0005992077640257776	0.1740085	0.04403024	1.4663978618045803e-06	True
43	10200	5.84320592880249	0.6735677719116211	0.0010720755672082305	1.485321149630181e-06	0.0005984417512081563	0.17523071	0.021524714	1.3335836683836533e-06	True
44	10400	4.787739515304565	0.6856544017791748	0.0011826236732304096	1.5293877595468075e-06	0.000597988604567945	0.17539522	0.022815313	1.2625057479453972e-06	True
45	10600	3.7291009426116943	0.659921407699585	0.0010608776938170195	1.2634184258786263e-06	0.0005987811018712819	0.17533793	-0.10220431	1.4185202417138498e-06	False
46	10800	5.527230978012085	0.7064664363861084	0.001024071592837572	1.344042061646178e-06	0.00059904670342803	0.17599876	-0.01377416	1.0789758562168572e-06	False
47	11000	1.606933832168579	0.6956591606140137	0.0009236758924089372	2.7592573133006226e-06	0.000597857404500246	0.17593996	0.023429515	2.1908840608375613e-06	True
48	11200	0.5450377464294434	0.6817164421081543	0.001037407317198813	1.0823509910551365e-06	0.0005983961164020002	0.1742848	-0.06690016	4.761014224641258e-06	False
48	11400	7.174968481063843	0.691718578338623	0.0010194932110607624	1.2070003094777348e-06	0.0005978098488412797	0.17629053	-0.0019956206	1.3619551282317843e-06	True
49	11600	6.255664110183716	0.7216334342956543	0.0007079527131281793	1.0683197615435347e-06	0.0005964801530353725	0.17708884	0.06597063	9.749161336003453e-07	True
50	11800	5.193767070770264	0.6848115921020508	0.0009708149591460824	1.0869780453504063e-06	0.000595690740738064	0.17805304	0.06174752	1.199843381982646e-06	True
51	12000	3.8061678409576416	0.6857812404632568	0.0008294529397971928	1.0177228659813409e-06	0.0005967453471384943	0.17622818	0.13365321	2.0353095351310913e-06	False
52	12200	2.723628520965576	0.6644744873046875	0.0011185506591573358	9.036729693434609e-07	0.0005970130441710353	0.17685057	0.06646371	8.984789019450545e-07	False
53	12400	1.8016924858093262	0.7867434024810791	0.0011167870834469795	9.948521437763702e-07	0.0005963699077256024	0.17668304	0.097208634	1.6251065062533598e-06	False
54	12600	0.6992430686950684	0.749584436416626	0.0008472821209579706	1.71431815942924e-06	0.0005964012816548347	0.17666414	0.07338384	1.3215180842962582e-06	False
54	12800	7.4116530418396	0.7358739376068115	0.0011116932146251202	8.014109198484221e-07	0.0005955639644525945	0.17749263	0.14227587	1.1533848010003567e-06	True
55	13000	6.141293048858643	0.6893236637115479	0.0008626609342172742	9.88850615613046e-07	0.0005962203722447157	0.17698735	-0.0029598814	1.0019467708843877e-06	False
56	13200	5.311498403549194	0.6893208026885986	0.0010266653262078762	1.1478305168566294e-06	0.0005959085538052022	0.17801887	0.04692267	1.0048127023765119e-06	False
57	13400	6.685379981994629	0.7377605438232422	0.0008876423235051334	9.069219686352881e-07	0.0005959277041256428	0.17766294	0.16395897	1.2474733921408188e-06	False
58	13600	2.873448610305786	0.6731219291687012	0.0008906270959414542	7.488675350941776e-07	0.0005961477872915566	0.17733578	0.03725688	7.378285999948275e-07	False
59	13800	1.8024406433105469	0.6781032085418701	0.0010502692312002182	9.999287158279913e-07	0.000596405123360455	0.17673057	0.0707711	7.755202204862144e-07	False
60	14000	0.6784021854400635	0.6947684288024902	0.0009944324847310781	7.656245770704118e-07	0.0005957501707598567	0.17728817	0.07561352	1.0144658517674543e-06	False
60	14200	7.489698648452759	0.7173130512237549	0.0009267760324291885	5.264509468361211e-07	0.0005942677380517125	0.17915724	0.010834762	6.595254262720118e-07	True
61	14400	9.305863857269287	0.6986484527587891	0.0009592974674887955	5.93395725445589e-07	0.0005939217517152429	0.17938308	0.069581166	7.206105010482133e-07	True
62	14600	5.0905842781066895	0.6813464164733887	0.0010077108163386583	8.097500199255592e-07	0.0005941352574154735	0.17982791	0.040266216	9.322577625425765e-07	False
63	14800	3.97617769241333	0.6917483806610107	0.0014124446315690875	7.649761641914665e-07	0.0005946826422587037	0.17993943	0.05819007	7.360259814959136e-07	False
64	15000	2.8613240718841553	0.7096846103668213	0.0011977734975516796	8.668810664858029e-07	0.0005938457907177508	0.17991266	0.070190445	6.252623734326335e-07	True
65	15200	1.990994930267334	0.7575621604919434	0.0010068201227113605	6.267368917178828e-07	0.0005935017834417522	0.18044169	0.026021134	5.689144018106163e-07	True
66	15400	0.7262139320373535	0.6754622459411621	0.0008973897201940417	7.6000515036867e-07	0.0005935552180744708	0.18063797	0.12626985	8.004229243852024e-07	False
66	15600	7.1068785190582275	0.6865348815917969	0.0008515763329342008	6.854353387097945e-07	0.0005936221568845212	0.18091747	0.019228881	6.341672360576922e-07	False
67	15800	6.089433431625366	0.68086838722229	0.0008560779970139265	4.992970161765697e-07	0.0005936836241744459	0.17999084	0.069083326	6.039431355020497e-07	False
68	16000	5.0922346115112305	0.6735732555389404	0.0009577401215210557	7.458621666955878e-07	0.0005941707640886307	0.18013334	0.057896696	6.036132162989816e-07	False
69	16200	4.1087541580200195	0.6782932281494141	0.001158679137006402	5.396654501055309e-07	0.0005935966619290411	0.18098244	0.06556307	5.020658591092797e-07	False
70	16400	2.919203042984009	0.664649248123169	0.0011328451801091433	4.921017193737498e-07	0.0005928814643993974	0.18144777	0.09646574	4.817837861992302e-07	True
71	16600	1.849457025527954	0.677473783493042	0.0012359477113932371	5.281879680296697e-07	0.0005927556776441634	0.18191075	0.04262045	5.623605829896405e-07	True
72	16800	0.8348338603973389	0.7118008136749268	0.0009332771878689528	7.208082024590112e-07	0.000594526412896812	0.17956004	0.0991555	5.565718197431124e-07	False
72	17000	10.209766149520874	0.7507085800170898	0.0010816643480211496	8.190275480046694e-07	0.0005925189470872283	0.18159011	0.11443153	4.486930151870183e-07	True
73	17200	6.201236963272095	0.6853077411651611	0.0010221011471003294	4.567799578580889e-07	0.0005928118480369449	0.18195464	0.041962102	4.0059751427179435e-07	False
74	17400	5.1104302406311035	0.6825454235076904	0.0010640162508934736	3.846558342956996e-07	0.0005925273871980608	0.18120386	0.065430276	4.6257082431111485e-07	False
75	17600	4.057692289352417	0.66825270652771	0.0010997406207025051	4.004593847639626e-07	0.0005927658639848232	0.18149517	0.0364386	4.348317474978103e-07	False
76	17800	3.001415491104126	3.37074613571167	0.0011978846741840243	5.684289021701261e-07	0.0005932494532316923	0.18154004	0.037256245	4.3309381680955994e-07	False
77	18000	1.9162495136260986	0.6920912265777588	0.0009475462138652802	2.9577728355434374e-07	0.0005926833837293088	0.18175243	0.026551746	3.9284810782191926e-07	False
78	18200	0.8584151268005371	0.6897313594818115	0.001307058846578002	4.35104254847829e-07	0.0005921174306422472	0.18234567	0.06886091	4.155826331952994e-07	True
78	18400	7.398133039474487	0.6815063953399658	0.0009101713076233864	3.549406528691179e-07	0.0005926020676270127	0.18149064	0.048378892	4.21436538999842e-07	False
79	18600	6.293611288070679	0.6942224502563477	0.0008295823354274035	3.1746589002068504e-07	0.0005920635885559022	0.18220969	0.11978808	4.2735126726256567e-07	True
80	18800	8.26182222366333	0.6611332893371582	0.0007239450933411717	3.033222242265765e-07	0.0005922703421674669	0.18206966	0.049674768	3.851987742109486e-07	False
81	19000	4.111674785614014	0.680950403213501	0.0010200049728155136	4.143524847677327e-07	0.0005921178380958736	0.18211634	0.06591877	4.3069093180747586e-07	False
82	19200	3.053802013397217	0.7276244163513184	0.0006816954119130969	4.3761610868386924e-07	0.0005923970602452755	0.18134958	-0.013127364	3.98584745653352e-07	False
83	19400	1.9926786422729492	0.6731653213500977	0.0011914573842659593	3.3858418646559585e-07	0.0005923823919147253	0.18196602	0.09877658	3.844536422548117e-07	False
84	19600	3.4984495639801025	0.7330856323242188	0.0008687300141900778	2.3480396293962258e-07	0.0005920019466429949	0.18230124	0.079467446	3.302856157461065e-07	True
84	19800	7.420709848403931	0.6840558052062988	0.0008822270901873708	3.3846816904770094e-07	0.0005919025279581547	0.18222213	0.08055286	3.56218237129724e-07	True
85	20000	6.377252817153931	0.6770462989807129	0.0011735636508092284	4.20034155013127e-07	0.000591790652833879	0.18240921	0.10645332	3.364220333423873e-07	True
86	20200	5.383979797363281	0.6890642642974854	0.001080904039554298	3.716534990871878e-07	0.0005917506059631705	0.18247989	0.0747958	3.4321044495300157e-07	True
87	20400	4.327789068222046	0.680182933807373	0.0013438421301543713	3.648803783562471e-07	0.0005917954258620739	0.18234518	0.11042559	3.5076334370387485e-07	False
88	20600	3.317255735397339	0.6938557624816895	0.0009334350470453501	4.1001752038027917e-07	0.0005919146351516247	0.18248044	0.08488255	3.2787482950880076e-07	False
89	20800	2.133514404296875	0.6862034797668457	0.0008648521616123617	2.8829839493482723e-07	0.0005917656817473471	0.18238524	0.06879902	3.392236180843611e-07	False
90	21000	1.0735952854156494	0.6973416805267334	0.0009217906626872718	4.233654067320458e-07	0.0005919364048168063	0.18231706	0.115053564	3.4412482818879653e-07	False
90	21200	7.182609558105469	0.732079029083252	0.0010737156262621284	6.313934477475414e-07	0.0005917533417232335	0.18251805	0.11766417	3.644135517788527e-07	False
91	21400	8.980595827102661	0.7547595500946045	0.0007720193243585527	3.263175756273995e-07	0.000591797404922545	0.18253201	0.09648065	3.3326068660244346e-07	False
92	21600	5.300975561141968	0.6764047145843506	0.0012165717780590057	3.7096796745572647e-07	0.0005917424568906426	0.18254638	0.07435301	3.211626165011694e-07	True
93	21800	4.232583284378052	0.6728463172912598	0.0011163479648530483	3.4220747124891204e-07	0.000591764401178807	0.18248133	0.11409092	3.3650061936896236e-07	False
94	22000	3.178483486175537	0.6783738136291504	0.0014318795874714851	4.6188625901777414e-07	0.0005917783128097653	0.18251784	0.11209546	3.571657316570054e-07	False
95	22200	2.115520477294922	0.6749205589294434	0.0010002299677580595	2.9639932108693756e-07	0.0005918400129303336	0.18245737	0.08758105	3.3390821840839635e-07	False
96	22400	1.047710657119751	0.6942636966705322	0.0009462223388254642	3.7295572496987006e-07	0.0005919140530750155	0.18236673	0.10348518	3.3099405527536874e-07	False
96	22600	7.229564905166626	0.6536955833435059	0.0008849112782627344	1.6792284895927878e-07	0.0005918584647588432	0.18247761	0.11185126	3.306584233087051e-07	False
97	22800	6.575544118881226	0.6642284393310547	0.0009794492507353425	2.84114207715902e-07	0.0005919184186495841	0.18232115	0.09495227	3.199412219601072e-07	False
98	23000	5.540891408920288	0.6802828311920166	0.0010558697395026684	2.963208203254908e-07	0.000591882795561105	0.18247347	0.09387182	3.3792701970014605e-07	False
99	23200	6.811684608459473	0.7388787269592285	0.0009525501518510282	2.639263243509049e-07	0.000591888150665909	0.18245412	0.11250086	3.272795083830715e-07	False
