Epoch	Iteration	Training Time	Validation Time	Training MNLL	Training Count MSE	Validation MNLL	Validation Profile Pearson	Validation Count Pearson	Validation Count MSE	Saved?
20	3200	5.808203458786011	0.6651647090911865	0.0010922709479928017	2.316359768883558e-06	0.0003056899586226791	0.12707537	0.05991213	2.422726311124279e-06	False
22	3400	1.333540678024292	0.6591479778289795	0.0008889714954420924	2.07768198379199e-06	0.00030589516973122954	0.12793252	0.06160326	3.81478957933723e-06	False
23	3600	3.544811487197876	0.6656069755554199	0.0009749573655426502	2.793108706100611e-06	0.0003038430295418948	0.12787612	0.05274512	2.287925326527329e-06	True
24	3800	7.185689926147461	0.6619315147399902	0.0012116178404539824	2.2468457245850004e-06	0.00030353799229487777	0.1283766	0.013765563	6.137989657872822e-06	False
26	4000	0.9813797473907471	0.6377713680267334	0.0012876114342361689	5.441003850137349e-06	0.00030279692145995796	0.12993084	0.00073637784	1.9270837583462708e-06	True
27	4200	2.839383363723755	0.680410623550415	0.0010774149559438229	1.8988164356414927e-06	0.0003019211289938539	0.13041082	0.013250798	2.0361960650916444e-06	True
28	4400	4.825738906860352	0.6692969799041748	0.000873981392942369	9.397028406965546e-06	0.00030224406509660184	0.13071579	0.0034460244	3.970845227740938e-06	False
30	4600	0.42467665672302246	0.6501631736755371	0.0009921927703544497	2.3511177005275385e-06	0.0003016533446498215	0.13184018	0.023017982	1.877262320704176e-06	True
31	4800	2.54483699798584	0.6875221729278564	0.001300140516832471	2.3356960809906013e-06	0.0003013064560946077	0.13263215	0.07040065	2.1070411548862467e-06	True
32	5000	4.238346815109253	0.6665997505187988	0.0009377467213198543	6.162680165289203e-06	0.00030201507615856826	0.1336171	0.073118806	2.042714413619251e-06	False
33	5200	8.221370458602905	0.7142925262451172	0.0013632301706820726	3.2713824111851864e-06	0.0003022111486643553	0.13295378	-0.0059975293	3.4190968563052593e-06	False
35	5400	2.120112657546997	0.7296535968780518	0.0007862528436817229	3.91622324968921e-06	0.00029994669603183866	0.13480723	0.0025116636	3.372965011294582e-06	True
36	5600	3.821598768234253	0.6225154399871826	0.0012017848202958703	3.776558060053503e-06	0.0002990032662637532	0.13563092	0.04585032	7.855183866922744e-06	True
37	5800	5.39146876335144	0.6512494087219238	0.0013783775502815843	5.228535428614123e-06	0.0002994305978063494	0.13580263	0.041699454	1.7254444628633792e-06	True
39	6000	1.5493507385253906	0.7149121761322021	0.0009532771655358374	3.3562464523129165e-06	0.00029873618041165173	0.13671538	0.11641876	7.358575203397777e-06	True
40	6200	3.1191623210906982	0.6124074459075928	0.0014666958013549447	2.7117928311781725e-06	0.0002981250290758908	0.13685003	0.072633624	1.9842295841954183e-06	True
41	6400	4.94837760925293	0.6188433170318604	0.001251873793080449	5.017994681111304e-06	0.0002986630715895444	0.13749808	0.06502208	2.3994998628040776e-06	False
43	6600	0.8056414127349854	0.6669349670410156	0.0011619676370173693	1.3665296592080267e-06	0.00029932570760138333	0.13810015	0.049675584	1.7594069277038216e-06	False
44	6800	2.796619176864624	0.6187341213226318	0.0014482128899544477	2.066392426058883e-06	0.0002979353885166347	0.13842785	0.12432814	1.7698779402053333e-06	True
45	7000	4.466466903686523	0.6220600605010986	0.0011454090708866715	1.8623734376888024e-06	0.00029925763374194503	0.13857748	0.067006804	1.5046070984681137e-06	False
47	7200	0.4176957607269287	0.7085397243499756	0.0010839110473170877	1.4257774409998092e-06	0.0002974234812427312	0.13872683	0.097005695	5.134637831361033e-06	True
48	7400	4.3438944816589355	0.6604514122009277	0.0010615261271595955	1.7856617660072516e-06	0.00029791746055707335	0.13875331	-0.04958564	1.7777505263438798e-06	False
49	7600	4.172338485717773	0.6194193363189697	0.0010254111839458346	1.8330367765884148e-06	0.0002974981034640223	0.13959493	0.12313801	4.943423391523538e-06	False
50	7800	5.743552207946777	0.696324348449707	0.0011447446886450052	1.6851693089847686e-06	0.00029637408442795277	0.14012133	0.11334832	1.5633721659469302e-06	True
52	8000	2.0485177040100098	0.6838846206665039	0.0009693069150671363	6.984555966482731e-06	0.0003007759223692119	0.13887839	0.0866589	1.56872772549832e-06	False
53	8200	5.6862101554870605	0.6273782253265381	0.001420420128852129	4.759326657222118e-06	0.0002971728390548378	0.13962513	0.0732085	1.9145886653859634e-06	False
54	8400	5.6004345417022705	0.598217248916626	0.0007965266704559326	1.775566033757059e-06	0.0002968359040096402	0.1400573	0.14155363	1.39803410093009e-06	False
56	8600	1.4795682430267334	0.6797683238983154	0.0010502320947125554	1.618469468667172e-06	0.00029619320412166417	0.14029628	0.08196149	2.2411879854189465e-06	True
57	8800	3.175031900405884	0.7086069583892822	0.0011853353353217244	9.363686217511713e-07	0.0002968118351418525	0.1410419	0.12662469	1.1032385600628913e-06	False
58	9000	4.9142820835113525	0.6257119178771973	0.0010292117949575186	1.4880010894557927e-06	0.0002962381695397198	0.14046793	0.17801796	1.2818355799026904e-06	True
60	9200	0.93206787109375	0.7350668907165527	0.0009902967140078545	1.4126302403383306e-06	0.0002963852894026786	0.14092186	0.019726675	9.60870806920866e-07	False
61	9400	2.795311212539673	0.5455238819122314	0.0010867451783269644	1.398637323291041e-06	0.00029586171149276197	0.14036857	0.021255862	1.2145583241363056e-06	True
62	9600	3.751162052154541	0.566582202911377	0.0008889884338714182	1.5255366179189878e-06	0.0002962374419439584	0.14149985	0.040016152	1.2289552842048579e-06	False
64	9800	0.33791589736938477	0.6388976573944092	0.0009137733140960336	1.2366151622700272e-06	0.0002963158767670393	0.14029093	0.06565264	8.938019959714438e-07	False
65	10000	5.662189722061157	0.7028875350952148	0.001230473630130291	1.250380933015549e-06	0.0002960260317195207	0.1410396	0.07460478	1.0003409443015698e-06	False
66	10200	4.048810005187988	0.6231379508972168	0.0012671116273850203	9.848515674093505e-07	0.00029542751144617796	0.14192756	0.079188615	9.148085382548743e-07	True
67	10400	5.748273611068726	0.7136507034301758	0.0010128566063940525	1.3954020232631592e-06	0.00029588674078695476	0.1418811	0.13472527	7.852262911001162e-07	False
69	10600	1.8071446418762207	0.7389042377471924	0.0007422653725370765	8.257096624220139e-07	0.0002956351381726563	0.14217916	0.14288378	1.2992251186005888e-06	False
70	10800	6.039522647857666	0.6354010105133057	0.0009590780828148127	1.0834369277290534e-06	0.0002957580436486751	0.14172536	0.09477201	9.389740398546564e-07	False
71	11000	5.245822906494141	0.6685636043548584	0.0010166952852159739	7.29430439605494e-07	0.00029572771745733917	0.14173372	0.084592536	7.124363605726103e-07	False
73	11200	1.3194875717163086	0.6603949069976807	0.0008418090874329209	6.579145974683343e-07	0.0002953706425614655	0.14208052	0.124327146	7.13096426352422e-07	True
74	11400	3.0517122745513916	0.6071691513061523	0.0010099855717271566	1.2370874173939228e-06	0.0002955793752335012	0.1419347	0.037952468	9.590025911165867e-07	False
75	11600	5.226917743682861	0.6902031898498535	0.0009239944047294557	6.501808229586459e-07	0.0002957074611913413	0.14199987	0.114755526	9.099439921556041e-07	False
77	11800	0.7701008319854736	0.6226944923400879	0.000749272876419127	8.099401043182297e-07	0.00029595187515951693	0.14153509	0.16749124	7.296188186955987e-07	False
78	12000	2.650277614593506	0.5971858501434326	0.0011614267714321613	9.318874845121172e-07	0.00029532183543778956	0.14219946	0.12327734	6.712601248182182e-07	True
79	12200	4.363760948181152	0.6114072799682617	0.001144553069025278	6.669189360763994e-07	0.00029519194504246116	0.14234275	0.12408843	6.633715656789718e-07	True
81	12400	0.30860114097595215	0.6112890243530273	0.001004076562821865	8.379832934224396e-07	0.00029499578522518277	0.14228137	0.077722006	8.680895575707837e-07	True
82	12600	2.3074769973754883	0.5918805599212646	0.0010092712473124266	7.551016096840613e-07	0.0002952634822577238	0.14206804	0.11100782	6.853307468190906e-07	False
83	12800	3.8023762702941895	0.6303122043609619	0.0012154439464211464	7.446424774570914e-07	0.00029516121139749885	0.14232293	0.06384563	7.639032446604688e-07	False
84	13000	5.700793266296387	3.2318012714385986	0.000785818207077682	5.740599817727343e-07	0.00029501772951334715	0.14254348	0.100424305	7.581665499856172e-07	False
86	13200	1.6502294540405273	0.6213459968566895	0.0011730899568647146	8.665556379128247e-07	0.00029514459311030805	0.14253207	0.117068216	7.359724918387656e-07	False
87	13400	3.541797637939453	0.6208455562591553	0.0010026076342910528	4.99695090638852e-07	0.00029528222512453794	0.14234504	0.09803787	6.214828545125783e-07	False
88	13600	5.392126798629761	0.6296405792236328	0.00118017359636724	6.074700422686874e-07	0.0002953528019133955	0.14229576	0.09941028	6.741066727045109e-07	False
90	13800	1.2169947624206543	0.6796209812164307	0.0011575561948120594	6.765440048184246e-07	0.00029546141740866005	0.14225437	0.10673423	5.92916308050917e-07	False
91	14000	3.1975505352020264	0.7303555011749268	0.001039029797539115	6.827866059211374e-07	0.00029522477416321635	0.14250882	0.10760148	5.985281177345314e-07	False
92	14200	5.722575902938843	0.773472785949707	0.0010700104758143425	4.454002464626683e-07	0.0002952871145680547	0.14231813	0.11739652	6.338322009469266e-07	False
94	14400	0.763063907623291	0.6564574241638184	0.0011435109190642834	5.074355726719659e-07	0.00029515751521103084	0.14242825	0.10112487	5.896085895074066e-07	False
